"","SiteName","SampleName","SampleDate","WettedWidth","BankfulWidth","expr1"
"287","07RAG042787","07RAG042787_18",2018-09-12 16:50:00,20.6703,40.799235,0.506634499396864
"288","07SFS011059","07SFS011059_18",2018-09-12 20:45:00,61.84685,94.00065,0.657940663176265
"289","08ISS4724","08ISS4724_18",2018-09-12 21:00:00,16.2491525,19.3661025,0.839051249470563
"290","08NOR1370","08NOR1370_18",2018-09-13 15:19:00,27.1420725,36.6733775,0.740102885260568
"291","08NOR1362","08NOR1362_18",2018-09-13 17:50:00,25.5918,30.2262125,0.846675712347354
"292","08NOR1750","08NOR1750_18",2018-09-13 20:15:00,15.05979,19.0051925,0.792403970651705
"293","08NOR2306","08NOR2306_18",2018-09-13 21:06:00,22.9752025,27.839285,0.825279905715969
"294","08LIT2781","08LIT2781_18",2018-09-17 15:30:00,19.0298,20.3422,0.935483870967742
"295","08CED5046","08CED5046_18",2018-09-17 16:32:00,16.8561375,19.768025,0.852697095435685
"296","08EAS1536","08EAS1536_18",2018-09-17 21:00:00,7.34944,9.41647,0.780487804878049
"297","07TKL072439","07TKL072439_18",2018-09-17 21:22:00,4.937905,9.1129775,0.541854185418542
"298","07SFS009443","07SFS009443_18",2018-09-18 17:00:00,84.9779,99.988475,0.849876948318294
"299","07SFS041891","07SFS041891_18",2018-09-18 17:23:00,84.9779,96.215325,0.883205456095482
"300","07SFS011475","07SFS011475_18",2018-09-18 19:30:00,104.909975,220.1551,0.476527570789866
"301","07LMS103591","07LMS103591_18",2018-09-18 21:15:00,17.3893,20.3422,0.854838709677419
"302","09DUW0091","09DUW0091_18",2018-09-19 15:40:00,4.0766425,6.348735,0.642118863049096
"303","08BEA3737","08BEA3737_18",2018-09-19 16:30:00,4.42935,9.760975,0.453781512605042
"304","07LST069191","07LST069191_18",2018-09-19 17:11:00,6.0288375,12.746685,0.472972972972973
"305","08BEA3650","08BEA3650_18",2018-09-19 17:55:00,22.80295,23.213075,0.982332155477032
"306","08BEA3321","08BEA3321_18",2018-09-19 19:56:00,15.994875,16.322975,0.979899497487437
"307","07LNT163403","07LNT163403_18",2018-09-19 20:48:00,12.713875,15.338675,0.828877005347594
"308","08WES1037","08WES1037_18",2018-09-19 21:30:00,5.331625,6.26671,0.850785340314136
"309","09COV1862","09COV1862_18",2018-09-20 07:00:00,4.6344125,12.7959,0.362179487179487
"310","07LNT062039","07LNT062039_18",2018-09-20 17:30:00,61.6828,82.599175,0.746772591857001
"311","09COV1864","09COV1864_18",2018-09-20 19:18:00,4.7492475,8.8587,0.536111111111111
"312","07LNT130827","07LNT130827_18",2018-09-20 21:30:00,72.428075,92.5242,0.782801418439716
"313","08SAM2674","08SAM2674_18",2018-09-21 16:45:00,3.2399875,7.8744,0.411458333333333
"314","08EAS2191","08EAS2191_18",2018-09-24 15:35:00,7.5052875,8.612625,0.871428571428572
"315","07PAT001415","07PAT001415_18",2018-09-24 16:21:00,7.05415,11.97565,0.589041095890411
"316","08EAS2546","08EAS2546_18",2018-09-24 17:40:00,3.559885,4.6016025,0.773618538324421
"317","07PAT166087","07PAT166087_18",2018-09-24 17:50:00,12.057675,14.4364,0.835227272727273
"318","09SOO1022","09SOO1022_18",2018-09-24 20:29:00,6.151875,14.518425,0.423728813559322
"319","08LAK3627","08LAK3627_18",2018-09-25 16:15:00,6.381545,7.4232625,0.859668508287293
"320","07CHR070059","07CHR070059_18",2018-09-25 17:12:00,8.284525,14.682475,0.564245810055866
"321","08LAK3628","08LAK3628_18",2018-09-25 17:50:00,5.1757775,7.3740475,0.701890989988877
"322","07CHR234411","07CHR234411_18",2018-09-25 21:15:00,24.6075,32.563925,0.755667506297229
"323","09SOO0943","09SOO0943_18",2018-09-25 21:30:00,36.993275,37.0342875,0.998892580287929
"324","07STL184007","07STL184007_18",2018-09-26 16:30:00,117.95195,127.959,0.921794871794872
"325","07CHR045515","07CHR045515_18",2018-09-26 19:45:00,24.689525,35.59885,0.693548387096774
"326","VashChris","VashChris_18",2018-09-26 21:50:00,6.512785,8.3255375,0.782266009852217
"327","09NEW2128","09NEW2128_18",2018-09-27 15:55:00,8.8176875,15.830825,0.55699481865285
"328","08BEA3747","08BEA3747_18",2018-09-27 16:24:00,26.165975,59.7142,0.438186813186813
"329","09COV1418","09COV1418_18",2018-09-27 18:30:00,16.53624,37.2967675,0.443369254453486
"330","07LNT075179","07LNT075179_18",2018-09-28 18:30:00,17.963475,36.829225,0.487750556792873
"331","07RAG022147","07RAG022147_18",2018-10-01 16:30:00,7.38225,18.53765,0.398230088495575
"332","07RAG002867","07RAG002867_18",2018-10-01 20:15:00,9.170395,14.518425,0.631638418079096
"333","08LIT2685","08LIT2685_18",2018-10-02 16:00:00,20.5144525,21.4167275,0.95787054768288
"334","08NOR2115","08NOR2115_18",2018-10-02 18:05:00,26.0757475,34.4258925,0.757445794615201
"335","08WES1490","08WES1490_18",2018-10-02 18:20:00,5.495675,10.00705,0.549180327868852
"336","08WES1579","08WES1579_18",2018-10-02 20:30:00,73.6502475,5.6187125,13.1080291970803
"337","BSE_8_268hAveSE","BSE_8_268hAveSE_18",2018-10-03 15:34:00,18.947775,22.064725,0.858736059479554
"338","09LOW0751","09LOW0751_18",2018-10-04 15:15:00,5.2906125,10.417175,0.507874015748031
"339","08LAK3880","08LAK3880_18",2018-10-04 18:40:00,5.2906125,9.8840125,0.535269709543568
"340","09MID1744","09MID1744_18",2018-10-05 19:00:00,15.502725,20.2355675,0.766112687474666
"341","07TKL047047","07TKL047047_18",2018-10-08 16:40:00,22.5158625,27.478375,0.819402985074627
"342","08BEA3312","08BEA3312_19",2019-06-16 16:13:00,7.792375,8.03845,0.969387755102041
"343","08ISS3877","08ISS3877_19",2019-07-15 16:00:00,42.3249,69.39315,0.609929078014185
"344","08BEA3737","08BEA3737_19",2019-07-16 19:30:00,6.2339,9.268825,0.672566371681416
"345","08BEA3474","08BEA3474_19",2019-07-17 15:11:00,24.44345,28.38065,0.861271676300578
"346","08LIT2682","08LIT2682_19",2019-07-17 18:30:00,20.588275,39.782125,0.517525773195876
"347","08EAS1536","08EAS1536_19",2019-07-18 15:10:00,6.06985,6.39795,0.948717948717949
"348","09COV1862","09COV1862_19",2019-07-18 15:30:00,9.5149,12.63185,0.753246753246753
"349","08ISS3962","08ISS3962_19",2019-07-18 16:50:00,50.1993,51.67575,0.971428571428571
"350","08WES1178","08WES1178_19",2019-07-18 18:10:00,5.0281325,8.7356625,0.575586854460094
"351","09COV1864","09COV1864_19",2019-07-18 18:56:00,6.2339,11.729575,0.531468531468532
"352","08WES0905","08WES0905_19",2019-07-18 21:30:00,10.5402125,11.893625,0.886206896551724
"353","07PAT166087","07PAT166087_19",2019-07-22 16:37:00,10.66325,16.0358875,0.664961636828644
"354","07TKL072439","07TKL072439_19",2019-07-22 18:35:00,7.628325,9.432875,0.808695652173913
"355","08ISS4748","08ISS4748_19",2019-07-22 19:50:00,15.502725,19.0708125,0.812903225806451
"356","09DUW0225","09DUW0225_19",2019-07-23 15:45:00,4.019225,7.38225,0.544444444444445
"357","08CED4192","08CED4192_19",2019-07-23 16:00:00,20.83435,25.9199,0.80379746835443
"358","09DUW0091","09DUW0091_19",2019-07-23 19:30:00,4.75745,6.151875,0.773333333333333
"359","08ISS4735","08ISS4735_19",2019-07-23 20:00:00,5.41365,8.2025,0.66
"360","08SAM2855","08SAM2855_19",2019-07-25 19:00:00,4.1422625,6.8901,0.601190476190476
"361","07RAG004615","07RAG004615_19",2019-07-29 15:30:00,43.6373,58.975975,0.739916550764951
"362","08ISS4884","08ISS4884_19",2019-07-29 16:00:00,5.8647875,10.581225,0.554263565891473
"363","07RAG018227","07RAG018227_19",2019-07-29 18:30:00,20.9984,30.595325,0.686327077747989
"364","08ISS4294","08ISS4294_19",2019-07-29 18:45:00,11.073375,15.0926,0.733695652173913
"365","09MID1958","09MID1958_19",2019-07-29 20:45:00,11.237425,19.3579,0.580508474576271
"366","08ISS4730","08ISS4730_19",2019-07-29 22:00:00,19.19385,25.42775,0.754838709677419
"367","08CED5032","08CED5032_19",2019-07-31 16:00:00,9.9660375,16.322975,0.610552763819096
"368","08CED4975","08CED4975_19",2019-07-31 17:30:00,4.019225,6.808075,0.590361445783133
"369","08CED5046","08CED5046_19",2019-07-31 20:00:00,15.010575,18.53765,0.809734513274336
"370","08CED2898","08CED2898_19",2019-08-01 15:12:00,1.8455625,3.198975,0.576923076923077
"371","07SFS066611","07SFS066611_19",2019-08-01 16:15:00,7.792375,12.7959,0.608974358974359
"372","08CED2518","08CED2518_19",2019-08-01 17:30:00,7.792375,8.481385,0.918762088974855
"373","07LMS055075","07LMS055075_19",2019-08-01 19:30:00,9.268825,11.97565,0.773972602739726
"374","08CED2711","08CED2711_19",2019-08-01 20:45:00,8.8587,11.6885625,0.757894736842105
"375","08LIT2781","08LIT2781_19",2019-08-05 15:45:00,17.0612,21.81865,0.781954887218045
"376","08NOR2306","08NOR2306_19",2019-08-05 19:00:00,20.260175,27.5604,0.735119047619048
"377","08EVA3642","08EVA3642_19",2019-08-06 07:00:00,4.3883375,6.06985,0.722972972972973
"378","08SAM2674","08SAM2674_19",2019-08-06 16:45:00,6.972125,23.213075,0.300353356890459
"379","08BEA3650","08BEA3650_19",2019-08-06 17:30:00,21.080425,23.45915,0.898601398601399
"380","08BEA3826","08BEA3826_19",2019-08-06 17:40:00,2.870875,10.581225,0.271317829457364
"381","08BEA3914","08BEA3914_19",2019-08-06 19:25:00,6.808075,15.58475,0.436842105263158
"382","08NOR1362","08NOR1362_19",2019-08-06 19:40:00,25.017625,30.103175,0.831062670299727
"383","08LAK3121","08LAK3121_19",2019-08-06 20:17:00,4.0602375,6.151875,0.66
"384","07RAG002867","07RAG002867_19",2019-08-07 15:45:00,6.8901,7.8744,0.875
"385","09MID1374","09MID1374_19",2019-08-07 16:00:00,7.0131375,8.9817375,0.780821917808219
"386","07RAG043443","07RAG043443_19",2019-08-07 18:45:00,59.55015,67.506575,0.882138517618469
"387","09NEW1657","09NEW1657_19",2019-08-07 20:00:00,20.9573875,28.2166,0.742732558139535
"388","08EVA3637","08EVA3637_19",2019-08-08 16:00:00,3.1579625,4.4211475,0.714285714285714
"389","07CHR045515","07CHR045515_19",2019-08-08 16:30:00,21.408525,31.579625,0.677922077922078
"390","08LAK3879","08LAK3879_19",2019-08-12 15:15:00,11.2784375,13.698175,0.823353293413174
"391","07TKL047047","07TKL047047_19",2019-08-12 15:30:00,28.954825,32.235825,0.898218829516539
"392","07PAT001415","07PAT001415_19",2019-08-12 18:30:00,8.2025,11.8526125,0.69204152249135
"393","09DUW0277","09DUW0277_19",2019-08-12 19:20:00,3.57629,6.3405325,0.564036222509703
"394","09MID1817","09MID1817_19",2019-08-13 15:45:00,7.8744,9.67895,0.813559322033898
"395","09COV1756","09COV1756_19",2019-08-13 19:47:00,35.7629,44.2935,0.807407407407407
"396","07LMS033235","07LMS033235_19",2019-08-14 16:05:00,22.458445,28.626725,0.784527220630373
"397","07RAG022147","07RAG022147_19",2019-08-14 17:15:00,9.268825,14.1083,0.656976744186046
"398","09SOO1134","09SOO1134_19",2019-08-15 15:15:00,35.92695,39.125925,0.918238993710692
"399","09SOO1130","09SOO1130_19",2019-08-15 19:00:00,47.2874125,56.92535,0.830691642651297
"400","08BEA3747","08BEA3747_19",2019-08-19 15:45:00,39.454025,55.777,0.707352941176471
"401","09DEE2211","09DEE2211_19",2019-08-19 16:20:00,9.0309525,9.8840125,0.913692946058091
"402","08BEA3571","08BEA3571_19",2019-08-19 18:45:00,22.064725,22.064725,1
"403","08NOR1750","08NOR1750_19",2019-08-19 21:15:00,24.853575,28.5447,0.870689655172414
"404","07HAR025863","07HAR025863_19",2019-08-20 15:54:00,7.05415,9.5149,0.741379310344828
"405","08EAS2546","08EAS2546_19",2019-08-20 17:45:00,3.691125,4.183275,0.882352941176471
"406","07GRN022903","07GRN022903_19",2019-08-20 18:39:00,10.66325,17.963475,0.593607305936073
"407","08EAS1964","08EAS1964_19",2019-08-20 21:00:00,24.3532225,28.7825725,0.846110002849815
"408","08LAK3628","08LAK3628_19",2019-08-22 15:15:00,4.7328425,7.05415,0.67093023255814
"409","07STL080295","07STL080295_19",2019-08-22 17:30:00,83.911575,91.129775,0.920792079207921
"410","08NOR1370","08NOR1370_19",2019-08-22 19:30:00,27.5604,31.8257,0.865979381443299
"411","07CHR234411","07CHR234411_19",2019-08-22 21:15:00,17.7420075,28.298625,0.62695652173913
"412","WalkerPreserve","WalkerPreserve_19",2019-08-26 15:15:00,9.596925,10.4992,0.9140625
"413","Miller_SWSSD","Miller_SWSSD_19",2019-08-26 15:20:00,11.401475,19.111825,0.59656652360515
"414","Miller_Cove","Miller_Cove_19",2019-08-26 17:00:00,14.92855,18.127525,0.823529411764706
"415","08WES1340","08WES1340_19",2019-08-26 18:15:00,6.72605,18.0455,0.372727272727273
"416","08SAM2865","08SAM2865_19",2019-08-27 15:30:00,5.5366875,7.77597,0.712025316455696
"417","07LNT163403","07LNT163403_19",2019-08-27 16:30:00,9.35085,19.932075,0.469135802469136
"418","07SFS041891","07SFS041891_19",2019-08-27 20:27:00,82.51715,100.56265,0.820554649265905
"419","07PAT187623","07PAT187623_19",2019-08-28 15:45:00,17.963475,20.17815,0.890243902439024
"420","08SAM3047","08SAM3047_19",2019-08-28 16:15:00,5.9058,9.268825,0.63716814159292
"421","07PAT231079","07PAT231079_19",2019-08-28 17:53:00,5.9058,8.448575,0.699029126213592
"422","09BLA0768","09BLA0768_19",2019-08-28 18:20:00,7.300225,9.8840125,0.738589211618257
"423","08WES0622","08WES0622_19",2019-08-28 20:05:00,3.6091,4.75745,0.758620689655172
"424","09DEE2208","09DEE2208_19",2019-08-28 21:00:00,20.260175,28.954825,0.69971671388102
"425","08LAK3540","08LAK3540_19",2019-08-29 15:15:00,6.8901,9.6215325,0.716112531969309
"426","08ISS3958","08ISS3958_19",2019-08-29 16:15:00,2.1736625,3.198975,0.679487179487179
"427","08ISS4573","08ISS4573_19",2019-08-29 18:00:00,6.39795,8.776675,0.728971962616823
"428","07CHR070059","07CHR070059_19",2019-09-03 16:00:00,8.8176875,14.4117925,0.611838360842345
"429","07GRN077319","07GRN077319_19",2019-09-03 18:00:00,21.080425,31.00545,0.67989417989418
"430","09BLA0817","09BLA0817_19",2019-09-04 18:55:00,8.2763225,11.040565,0.74962852897474
"431","08EAS2058","08EAS2058_19",2019-09-04 21:10:00,17.799425,25.9199,0.686708860759494
"432","09LOW0753","09LOW0753_19",2019-09-05 16:15:00,2.6658125,5.5777,0.477941176470588
"433","07LMS026663","07LMS026663_19",2019-09-05 17:15:00,152.648525,205.7187,0.742025518341308
"434","09LOW0751","09LOW0751_19",2019-09-05 18:15:00,4.839475,8.448575,0.572815533980582
"435","07LMS103591","07LMS103591_19",2019-09-05 19:45:00,23.45915,34.28645,0.684210526315789
"436","09JEN1318","09JEN1318_19",2019-09-05 20:15:00,22.556875,27.150275,0.830815709969789
"437","08LAK3699","08LAK3699_19",2019-09-09 18:15:00,12.549825,13.041975,0.962264150943396
"438","09LOW0325","09LOW0325_19",2019-09-10 15:15:00,5.266005,10.00705,0.526229508196721
"439","BSE_21_GolfCrs","BSE_21_GolfCrs_19",2019-09-10 16:45:00,23.1720625,25.345725,0.914239482200647
"440","09MIL0340","09MIL0340_19",2019-09-10 17:15:00,6.9475175,9.77738,0.710570469798658
"441","08EVA3813","08EVA3813_19",2019-09-10 18:15:00,7.8744,14.682475,0.536312849162011
"442","09NEW2128","09NEW2128_19",2019-09-10 19:30:00,10.66325,12.95995,0.822784810126582
"443","08EAS2446","08EAS2446_19",2019-09-11 15:24:00,16.322975,24.2794,0.672297297297297
"444","08EAS2540","08EAS2540_19",2019-09-11 17:30:00,5.7663575,8.23531,0.700199203187251
"445","09MID1744","09MID1744_19",2019-09-11 18:15:00,11.5245125,14.026275,0.821637426900585
"446","08LAK2827","08LAK2827_19",2019-09-11 20:00:00,3.855175,4.9625125,0.776859504132231
"447","07SFS011475","07SFS011475_19",2019-09-12 15:30:00,95.559125,133.126575,0.717806531115219
"448","09COV1165","09COV1165_19",2019-09-12 15:30:00,21.244475,29.282925,0.725490196078431
"449","07LMS093027","07LMS093027_19",2019-09-12 17:15:00,205.308575,242.794,0.845608108108108
"450","07SFS011059","07SFS011059_19",2019-09-12 19:30:00,64.9638,83.0093,0.782608695652174
"451","08EVA3640","08EVA3640_19",2019-09-16 15:40:00,7.300225,7.5463,0.967391304347826
"452","08EAS2191","08EAS2191_19",2019-09-16 18:05:00,7.792375,10.909325,0.714285714285714
"453","08LIT2585","08LIT2585_19",2019-09-17 18:00:00,17.799425,22.556875,0.789090909090909
"454","08SAM2862","08SAM2862_19",2019-09-18 16:45:00,4.0602375,6.72605,0.603658536585366
"455","08EAS2631","08EAS2631_19",2019-09-18 17:00:00,30.595325,34.368475,0.890214797136038
"456","08SAM3045","08SAM3045_19",2019-09-18 20:00:00,5.167575,8.448575,0.611650485436893
"457","08WES1037","08WES1037_19",2019-09-18 20:15:00,5.8647875,6.479975,0.90506329113924
"458","08LAK3880","08LAK3880_19",2019-09-19 14:45:00,4.42935,6.06985,0.72972972972973
"459","07HAR070087","07HAR070087_19",2019-09-19 15:00:00,4.2653,8.940725,0.477064220183486
"460","09BLA0771","09BLA0771_19",2019-09-19 15:15:00,4.9215,7.792375,0.631578947368421
"461","09SOO1283","09SOO1283_19",2019-09-19 16:15:00,20.50625,25.181675,0.814332247557003
"462","09COV1418","09COV1418_19",2019-09-19 17:15:00,16.7331,30.08677,0.556161395856052
"463","07SFS009443","07SFS009443_19",2019-09-19 17:45:00,86.536375,102.0391,0.848070739549839
"464","09SOO1022","09SOO1022_19",2019-09-19 20:15:00,9.432875,16.0358875,0.588235294117647
"465","08LAK3627","08LAK3627_19",2019-09-23 15:15:00,6.414355,7.0951625,0.904046242774566
"466","08CED2433","08CED2433_19",2019-09-23 17:15:00,6.72605,7.2592125,0.926553672316384
"467","08WES1490","08WES1490_19",2019-09-23 19:15:00,6.1108625,7.5873125,0.805405405405405
"468","09BLA0675","09BLA0675_19",2019-09-24 15:10:00,8.448575,16.405,0.515
"469","09MIL0390","09MIL0390_19",2019-09-24 17:30:00,8.448575,9.760975,0.865546218487395
"470","08SAM0000","08SAM0000_19",2019-09-24 19:30:00,7.628325,8.36655,0.911764705882353
"471","09JEN1357","09JEN1357_19",2019-09-24 20:00:00,20.194555,28.5447,0.707471264367816
"472","07PAT228627","07PAT228627_19",2019-09-25 15:30:00,16.9545675,21.0066025,0.807106598984772
"473","08WES0629","08WES0629_19",2019-09-25 18:30:00,12.2627375,23.0900375,0.531083481349911
"474","09BLA0716","09BLA0716_19",2019-09-26 15:00:00,7.792375,9.1868,0.848214285714286
"475","09MID1537","09MID1537_19",2019-09-26 17:30:00,3.034925,6.1928875,0.490066225165563
"476","09SOO1209","09SOO1209_19",2019-09-26 19:45:00,11.4835,12.30375,0.933333333333333
"477","VashShing","VashShin_19",2019-09-30 15:45:00,10.909325,19.932075,0.547325102880658
"478","09DEE2294","09DEE2294_19",2019-09-30 16:15:00,27.5604,32.64595,0.844221105527638
"479","VashChris","VashChris_19",2019-09-30 17:45:00,5.41365,7.956425,0.680412371134021
"480","28A","28A_19",2019-09-30 19:00:00,11.4424875,15.91285,0.719072164948454
"481","09MID2426","09MID2426_19",2019-09-30 20:15:00,5.0937525,6.972125,0.730588235294118
"482","08LIT2602","08LIT2602_19",2019-10-01 15:15:00,9.35085,10.417175,0.897637795275591
"483","08BEA3321","08BEA3321_19",2019-10-01 16:00:00,8.284525,10.089075,0.821138211382114
"484","08WES0903","08WES0903_19",2019-10-01 17:15:00,17.55335,19.603975,0.895397489539749
"485","08LIT2692","08LIT2692_19",2019-10-01 17:45:00,25.181675,26.001925,0.968454258675079
"486","08SAM1914","08SAM1914_19",2019-10-01 20:45:00,7.300225,9.67895,0.754237288135593
"487","07LNT075179","07LNT075179_19",2019-10-02 17:15:00,21.49055,44.45755,0.483394833948339
"488","09NEW2102","09NEW2102_19",2019-10-03 16:15:00,10.4581875,11.3604625,0.92057761732852
"489","08EAS2272","08EAS2272_19",2019-10-03 19:30:00,11.0323625,15.25665,0.723118279569892
"490","09NEW2076","09NEW2076_19",2019-10-07 16:00:00,10.13829,9.8019875,1.03430962343096
"491","08LIT2603","08LIT2603_19",2019-10-07 20:15:00,6.1108625,8.2025,0.745
"492","08ISS4724","08ISS4724_19",2019-10-11 15:15:00,17.88145,24.033325,0.744027303754266
"493","08ISS3877","08ISS3877_20",2020-07-20 17:30:00,28.2166,76.857425,0.367129135538954
"494","08BEA3737","08BEA3737_20",2020-07-21 20:20:00,7.5463,11.1554,0.676470588235294
"495","09MIL0340","09MIL0340_20",2020-07-22 17:00:00,5.364435,8.59622,0.624045801526718
"496","09MIL0390","09MIL0390_20",2020-07-22 18:45:00,9.31804,10.9995525,0.847129008202834
"497","09DUW0225","09DUW0225_20",2020-07-22 22:15:00,10.0152525,22.884975,0.437634408602151
"498","09COV1165","09COV1165_20",2020-07-23 16:35:00,19.177445,30.628135,0.626138189608998
"499","09JEN1318","09JEN1318_20",2020-07-23 20:30:00,22.6389,26.08395,0.867924528301887
"500","09BLA0675","09BLA0675_20",2020-07-27 17:00:00,8.120475,25.6328125,0.3168
"501","08EAS2058","08EAS2058_20",2020-07-27 19:30:00,19.439925,31.00545,0.626984126984127
"502","09BLA0716","09BLA0716_20",2020-07-27 19:45:00,8.4895875,9.94143,0.853960396039604
"503","09DUW0091","09DUW0091_20",2020-07-28 15:30:00,5.41365,7.464275,0.725274725274725
"504","08CED5046","08CED5046_20",2020-07-28 17:45:00,15.61756,41.6769025,0.374729383979532
"505","08ISS4724","08ISS4724_20",2020-07-28 18:15:00,11.532715,40.930475,0.281763527054108
"506","09COV1756","09COV1756_20",2020-07-28 19:50:00,40.3563,46.508175,0.867724867724868
"507","08ISS4294","08ISS4294_20",2020-07-29 15:50:00,13.18962,18.652485,0.70712401055409
"508","07PAT231079","07PAT231079_20",2020-07-29 16:30:00,5.70894,8.8833075,0.642659279778393
"509","09MID1374","09MID1374_20",2020-07-29 17:30:00,8.69465,11.8116,0.736111111111111
"510","09COV1418","09COV1418_20",2020-07-29 21:00:00,18.127525,28.05255,0.646198830409357
"511","08WES1178","08WES1178_20",2020-07-30 15:30:00,5.01993,8.7192575,0.575729068673565
"512","09COV1862","09COV1862_20",2020-07-30 16:30:00,5.331625,10.745275,0.49618320610687
"513","08NOR1370","08NOR1370_20",2020-07-30 18:30:00,24.9438025,27.16668,0.918176328502415
"514","08ISS4884","08ISS4884_20",2020-08-03 17:00:00,5.2085875,11.3604625,0.458483754512635
"515","09MID1817","09MID1817_20",2020-08-03 18:15:00,7.38225,9.104775,0.810810810810811
"516","08ISS4748","08ISS4748_20",2020-08-03 20:00:00,11.4835,17.88145,0.642201834862385
"517","09COV1864","09COV1864_20",2020-08-03 21:00:00,4.7164375,12.057675,0.391156462585034
"518","08ISS3962","08ISS3962_20",2020-08-03 22:20:00,47.328425,57.007375,0.830215827338129
"519","08EVA3640","08EVA3640_20",2020-08-04 16:00:00,7.464275,7.6857425,0.971184631803628
"520","09SOO1134","09SOO1134_20",2020-08-04 16:00:00,35.4265975,39.0685075,0.906781440268738
"521","07HAR025863","07HAR025863_20",2020-08-05 16:40:00,9.87581,13.4603025,0.733698964046313
"522","08CED2898","08CED2898_20",2020-08-05 16:50:00,2.870875,3.44505,0.833333333333333
"523","09LOW0753","09LOW0753_20",2020-08-05 19:10:00,3.44505,5.74175,0.6
"524","08CED4192","08CED4192_20",2020-08-05 19:30:00,16.979175,19.275875,0.880851063829787
"525","08CED2518","08CED2518_20",2020-08-05 23:10:00,8.98994,11.1636025,0.805290227773696
"526","09DEE2211","09DEE2211_20",2020-08-06 16:35:00,7.5709075,9.006345,0.840619307832423
"527","08LAK3879","08LAK3879_20",2020-08-06 17:15:00,9.9004175,15.3468775,0.64510956707643
"528","09DEE2208","09DEE2208_20",2020-08-06 19:00:00,19.8910625,25.9937225,0.765225623224992
"529","08WES0622","08WES0622_20",2020-08-06 19:01:00,4.4703625,5.8155725,0.768688293370945
"530","08WES0629","08WES0629_20",2020-08-06 20:45:00,19.439925,23.78725,0.817241379310345
"531","07PAT166087","07PAT166087_20",2020-08-10 17:15:00,8.8833075,14.419995,0.616040955631399
"532","08BEA3650","08BEA3650_20",2020-08-10 17:45:00,20.6456925,23.39353,0.882538569424965
"533","07PAT187623","07PAT187623_20",2020-08-10 20:00:00,11.2292225,15.1172075,0.742810634834509
"534","09BLA0771","09BLA0771_20",2020-08-11 15:30:00,4.5934,9.2278125,0.497777777777778
"535","08LIT2685","08LIT2685_20",2020-08-11 17:30:00,15.0926,18.5923333333333,0.811764705882353
"536","09BLA0772","09BLA0772_20",2020-08-11 17:30:00,4.9215,11.565525,0.425531914893617
"537","08CED2711","08CED2711_20",2020-08-11 20:00:00,10.253125,11.729575,0.874125874125874
"538","08LIT2692","08LIT2692_20",2020-08-11 21:23:00,11.8116,20.9984,0.5625
"539","08NOR1750","08NOR1750_20",2020-08-12 16:45:00,22.2697875,26.8795925,0.828501678364358
"540","07LMS033235","07LMS033235_20",2020-08-12 17:30:00,16.0686975,30.54611,0.526047261009667
"541","08BEA3571","08BEA3571_20",2020-08-12 21:00:00,24.6977275,24.8125625,0.995371900826446
"542","08LAK3121","08LAK3121_20",2020-08-13 16:30:00,9.432875,13.4521,0.701219512195122
"543","09BLA0817","09BLA0817_20",2020-08-13 18:30:00,5.2496,11.729575,0.447552447552448
"544","08LAK2827","08LAK2827_20",2020-08-13 19:45:00,4.183275,4.839475,0.864406779661017
"545","07TKL072439","07TKL072439_20",2020-08-13 20:00:00,7.71035,11.4835,0.671428571428571
"546","08CED2433","08CED2433_20",2020-08-17 16:20:00,5.9058,7.792375,0.757894736842105
"547","09BLA0722","09BLA0722_20",2020-08-17 19:40:00,7.5463,18.0455,0.418181818181818
"548","09JEN1357","09JEN1357_20",2020-08-17 22:00:00,15.25665,18.3736,0.830357142857143
"549","08ISS4730","08ISS4730_20",2020-08-18 16:30:00,12.4678,23.213075,0.537102473498233
"550","08ISS4735","08ISS4735_20",2020-08-18 19:45:00,4.2653,11.97565,0.356164383561644
"551","08LAK3628","08LAK3628_20",2020-08-19 16:40:00,5.0445375,6.4389625,0.78343949044586
"552","09BLA0768","09BLA0768_20",2020-08-19 19:40:00,7.6857425,8.2025,0.937
"553","08EAS1964","08EAS1964_20",2020-08-19 22:00:00,19.275875,25.5507875,0.754414125200642
"554","08SAM2674","08SAM2674_20",2020-08-20 16:15:00,6.6194175,7.28382,0.908783783783784
"555","08BEA3914","08BEA3914_20",2020-08-20 17:00:00,5.987825,15.502725,0.386243386243386
"556","08BEA3826","08BEA3826_20",2020-08-20 18:24:00,6.06985,14.27235,0.425287356321839
"557","08SAM3047","08SAM3047_20",2020-08-20 20:35:00,5.08555,7.792375,0.652631578947368
"558","08EVA3637","08EVA3637_20",2020-08-20 21:30:00,2.2392825,2.936495,0.762569832402235
"559","08LIT2781","08LIT2781_20",2020-08-21 07:10:00,19.9894925,24.230185,0.82498307379824
"560","08SAM1914","08SAM1914_20",2020-08-21 16:45:00,4.0766425,8.8997125,0.458064516129032
"561","07SFS066611","07SFS066611_20",2020-08-24 17:40:00,4.8968925,8.8176875,0.555348837209302
"562","09DEE2163","09DEE2163_20",2020-08-24 17:50:00,9.8019875,19.669595,0.498331943286072
"563","09DUW0277","09DUW0277_20",2020-08-24 20:30:00,4.675425,5.167575,0.904761904761905
"564","07SFS009443","07SFS009443_20",2020-08-24 21:30:00,81.778925,96.95355,0.843485617597293
"565","09LOW0325","09LOW0325_20",2020-08-24 22:10:00,4.5934,8.5306,0.538461538461538
