"","Site.Code","mean_Overall.Score","SD_overallscore","SE_overallscore","len","MK_trend","Avg_MKSlope_Overall.Score","Avg_MKtau_Overall.Score","Avg_MKpval_Overall.Score","sites","min","max","med"
"78","09BLA0756",21.4761718572918,8.39574051400478,2.16777087932129,15,"positive",1.09118264196744,0.619047619047619,0.00153925741850913,1,7.70764119601329,38.0509570209153,20.3043704221795
"79","09BLA0768",48.1333249155435,8.71882146402249,2.17970536600562,16,"positive",0.713940899583919,0.383333333333333,0.0427634258331939,1,36.8508563360065,61.8015684445953,45.6692756457948
"80","09BLA0771",33.4747300922691,7.5208148545208,2.08589873778815,13,"none",-0.479443130841507,-0.179487179487179,0.427710510297464,1,17.1863196522999,44.2097646075974,32.7388952316953
"81","09BLA0772",22.9965205189073,9.1913701466502,2.29784253666255,16,"positive",0.876477158250764,0.4,0.0343398500075626,1,6.1953781512605,37.4557574967972,23.0223603925454
"82","09BLA0817",3.00815386334052,3.22321763252351,0.805804408130879,16,"none",0.0334848749781426,0.025,0.928178796411089,1,0,11.0337617299062,1.80120844747528
"83","09COV1165",69.0230082361022,12.0660759073202,2.92645326191775,17,"none",-0.0564617377636957,-0.0294117647058824,0.901649504895373,1,44.7281761745906,87.5458802043869,71.2941405040188
"84","09COV1418",59.1202915535406,10.8890376090041,2.56657077797405,18,"none",-0.109840578418234,-0.0588235294117647,0.761873394777985,1,25.7447417563517,76.3721418800078,59.9339510998198
"85","09COV1756",70.6073689455597,11.0819703488596,2.54237836031542,19,"none",0.210326574530261,0.157894736842105,0.363020384944015,1,40.8339413284694,85.7149914229258,72.9796781625747
"86","09COV1862",55.1094195364084,12.9500169287853,3.14084045005403,17,"positive",1.46325463146295,0.382352941176471,0.0356564176022276,1,28.2076883384933,73.7321130002388,56.8229022739247
"87","09COV1864",54.5023304303361,12.9831967159647,3.46990527830204,14,"none",0.548735610115122,0.384615384615385,0.0626981162609826,1,12.8006290235392,65.4459421467485,58.8799142464003
"88","09DEE2163",61.6643224175635,13.313213285408,3.32830332135199,16,"negative",-1.73653637913754,-0.483333333333333,0.010279478485213,1,32.609309982663,81.3643410852713,61.0718807106686
"89","09DEE2208",72.9671695558766,14.9505215441499,3.42988487179879,19,"none",0.607282967133089,0.181286549707602,0.293917170251957,1,40.077731092437,92.5016271298401,76.4953808940957
"90","09DEE2211",70.3235843092847,18.0640227154023,4.82781314485266,14,"negative",-1.91248834295041,-0.472527472527473,0.0214887391196774,1,30.8209362896525,87.999886000912,79.9260513058752
"91","09DEE2294",79.0648289099401,12.3439076917478,2.99383736740885,17,"none",0.442179812561503,0.147058823529412,0.433826840365301,1,52.4579074795973,93.4005167958656,80.7094323245414
"92","09DUW0091",14.1497417425422,7.56904438234007,2.18499490582613,12,"negative",-1.08516339247622,-0.606060606060606,0.00748788681514909,1,4.34816207184628,28.9736476393903,14.2070662006132
"93","09DUW0277",31.6937493309577,11.2887026249723,3.2587677496647,12,"none",0.992941862587543,0.303030303030303,0.192616274329602,1,13.6731023294671,47.0665054679563,33.2668587222731
"94","09JEN1318",49.7815540422105,15.1211574365743,3.78028935914357,16,"none",1.25697542022061,0.333333333333333,0.0791092150986985,1,24.7280578898226,79.7873768438424,49.9129341250984
"95","09JEN1357",51.5877959325532,9.9216180042047,2.33854779037189,18,"positive",0.934648602176261,0.38562091503268,0.0280271134446502,1,32.3731855859439,67.4248148871952,52.8006911658993
"96","09LOW0325",6.10475693337311,4.40549816915032,1.13749473605776,15,"none",0.201718195778243,0.0857142857142857,0.692180772721877,1,0,14.4109692836743,5.58823529411765
"97","09LOW0751",64.9065921232029,14.7776647945814,3.39022881374206,19,"positive",1.58826228291273,0.415204678362573,0.0143257425431082,1,40.6837499585718,85.3928562857211,61.1159445010154
"98","09LOW0753",38.2430021452686,9.27047923099965,2.31761980774991,16,"none",0.0127865352077152,0.0166666666666667,0.964089361267912,1,21.171666912379,57.8896923110329,37.2324071407429
"99","09MID1374",64.9803941794029,10.0602424292392,2.30797789981967,19,"none",0.951315425190887,0.321637426900585,0.0588622411086279,1,47.0818842020692,82.8759177069441,66.6842036692278
"100","09MID1537",38.6952007622034,8.34955193094362,2.15584503845591,15,"none",-0.17608567702887,-0.0666666666666667,0.766525299523572,1,22.5638729175881,53.46848768067,38.8392030006617
"101","09MID1744",76.6283014468027,9.41268838430587,2.35317209607647,16,"none",-0.19850078104137,-0.05,0.821891691251159,1,61.1425771450971,90.9937034789436,77.3382192942456
"102","09MID1817",61.8252130411528,9.23694962190072,2.6664776753477,12,"none",-0.0991616987699062,-0.0303030303030303,0.9453298708327,1,47.4240006079951,82.7570565149765,61.155602755178
"103","09MID1958",67.5768479566449,12.6835007563685,3.07620078359464,17,"none",0.202512377633408,0.0882352941176471,0.650463122950713,1,41.3572471420229,92.0694994440044,66.1007660510144
"104","09MID2426",73.2153396302241,11.5296397391648,2.79634838058207,17,"none",0.634861413965833,0.279411764705882,0.127476932741378,1,47.2451348960637,86.1164856395434,74.7579793647365
"105","09MIL0340",45.3666605714773,12.6513808126689,3.26657247959966,15,"none",1.15947693847021,0.352380952380952,0.0748246071030847,1,24.8011327337953,66.0090004994246,46.5502513122752
"106","09MIL0390",52.1148781787189,7.08486659125165,1.62537986840702,19,"none",-0.0396427185725337,-0.0409356725146199,0.833735241249933,1,40.4764633311505,60.0718737107246,54.8894103132889
"107","09NEW1657",64.5872058737816,12.7286041762496,2.9201420682422,19,"positive",1.42566641609723,0.450292397660819,0.00783954304063907,1,41.9900132227514,84.7959579180509,65.2913925260027
"108","09NEW2076",73.7071169769928,8.99896597148335,2.24974149287084,16,"none",0.188368111236932,0.1,0.620425293710382,1,56.0388148323385,84.6259581351921,75.2212121588742
"109","09NEW2102",75.8798876116928,5.15917429355572,1.21602904276552,18,"none",0.298919380073528,0.215686274509804,0.225479297447916,1,66.5550192741315,84.4560962083732,74.9865922501191
"110","09NEW2128",72.0408254403138,9.08559621497835,2.08437872331086,19,"none",0.680290843387553,0.263157894736842,0.123715178751739,1,56.0143301710729,91.6800577023955,71.6770540121393
"111","09NEW2151",80.1738729936314,8.94902339951451,2.48201251786743,13,"none",0.611981986797164,0.205128205128205,0.360121647755378,1,62.2897439677625,93.5732634138927,79.5122547591048
"112","09SOO0943",61.0404646006529,16.4450866820142,3.98851937719899,17,"positive",1.75309683236821,0.455882352941176,0.0119794094391137,1,28.1216395983118,92.7445551864157,62.0958200905821
"113","09SOO1022",63.4821384286069,10.1769855112064,2.46828154194615,17,"none",-0.663111528441114,-0.176470588235294,0.343419487182742,1,47.2853915740102,78.343941819894,63.1837702441238
"114","09SOO1130",68.2534397168432,11.4970308515114,2.63759977013197,19,"none",0.0436363294808002,0.0292397660818713,0.88870559083523,1,50.1908201877242,88.3725544481358,68.4352402323639
"115","09SOO1134",76.1502879484901,11.2479309599973,2.65116275204407,18,"positive",0.882030467565784,0.450980392156863,0.0100042125859174,1,40.6851810899798,93.4958083192477,77.0449970685949
"116","09SOO1283",58.2308095582854,14.8222942703055,3.4936482637585,18,"none",0.16451328389373,0.0196078431372549,0.939613698235622,1,28.2397100823193,87.0796093631251,55.1798865609075
"117","Miller_Cove",13.2251867985056,9.91315032971289,3.13481338295419,10,"none",0.8642685144233,0.333333333333333,0.210497700055337,1,1.83823529411765,35.4387587756441,10.4514779596049
"118","VashChris",65.2608101039954,8.62461920884984,2.48971311094374,12,"positive",0.984438675139947,0.454545454545455,0.0467449410537112,1,49.8572079994789,80.515368162769,66.1922314621483
"119","VashShing",35.7372898771912,18.5312869128929,4.9526947545752,14,"none",2.10094271626778,0.340659340659341,0.100518173207465,1,6.32236227824463,65.7450206112637,35.7164454112938
"120","WalkerPreserve",36.6488821232287,8.67641524523331,2.74372341003457,10,"positive",1.95901251837603,0.555555555555556,0.0318231273864902,1,26.2047617904771,50.9631874373576,36.18826392246
